Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
450,Next Product Improved V2.1,0.2196488703198014,True,3557.11
500,Solver method,39.187191487685766,True,4096.91
500,Next Product2Buy,0.0716396773092356,False,4655.85
500,Next Product Improved V2.1,0.40458928477656286,True,4020.22
--------,--------,0:02:39.331482,--------,--------
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
1200,Solver method,257.7632738243712,True,10781.22
1200,Next Product2Buy,0.17503273840782185,False,11776.12
1200,Next Product Improved V2.1,9.008516088588976,True,10719.56
2000,Solver method,855.7087299138791,True,17375.65
2000,Next Product2Buy,0.13896469503220032,False,18200.84
2000,Next Product Improved V2.1,10.007927781862008,True,17059.79
1200,Solver method,294.072303060836,True,8889.83
1200,Next Product2Buy,0.18371292929145966,False,9708.99
1200,Next Product Improved V2.1,2.7676048941868885,True,8724.97
2000,Solver method,799.8067350863837,True,17955.94
2000,Next Product2Buy,0.3644752993222937,False,20086.54
2000,Next Product Improved V2.1,27.23131121015558,True,17794.82
1200,Solver method,303.26413289988477,True,10578.25
1200,Next Product2Buy,0.20081074738709503,False,12778.78
1200,Next Product Improved V2.1,8.460002937431,True,10379.99
2000,Solver method,807.4209297707821,True,16920.6
2000,Next Product2Buy,0.28957696069392114,False,19289.56
2000,Next Product Improved V2.1,21.028345799637464,True,16553.33

Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
1400,Solver method,272.11868944625326,True,12463.87
1400,Next Product2Buy,0.10986566586149138,False,13123.91
1400,Next Product Improved V2.1,3.2092357592028407,True,12300.54
1600,Solver method,337.3205578329307,True,13603.67
1600,Next Product2Buy,0.14326991873645056,False,13298.02
1600,Next Product Improved V2.1,5.1270918940030015,True,13287.45
1800,Solver method,423.0656831742634,True,15248.29
1800,Next Product2Buy,0.20003700506754285,False,16802.32
1800,Next Product Improved V2.1,5.818229631623126,True,14971.13
1400,Solver method,222.48760658444053,True,12557.41
1400,Next Product2Buy,0.11451181208303751,False,13691.9
1400,Next Product Improved V2.1,7.106822799059955,True,12445.39
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
70,Solver method,0.6648132679987397,True,627.74
70,Next Product2Buy,0.00459363348737063,False,689.15
70,Next Product Improved V2.1,0.05281263128183589,True,619.01
1600,Solver method,257.223940145329,True,14294.54
1600,Next Product2Buy,0.12810973848661433,False,16229.79
1600,Next Product Improved V2.1,10.908286509478557,True,14128.16
1800,Solver method,356.45070449115155,True,15237.63
1800,Next Product2Buy,0.11091920259411836,False,16580.99
1800,Next Product Improved V2.1,3.2602527011237044,True,14924.61
2000,Solver method,437.80415498805337,True,17784.28
2000,Next Product2Buy,0.13949925825750142,False,18953.0
2000,Next Product Improved V2.1,12.320211166832905,True,17518.0
2200,Solver method,489.28010784802814,True,19806.16
2200,Next Product2Buy,0.11875303589249597,False,23324.86
2200,Next Product Improved V2.1,11.952683564826884,True,19806.16
2200,Solver method,521.7642149510318,True,19899.05
2200,Next Product2Buy,0.13195916806671448,False,21872.95
2200,Next Product Improved V2.1,12.241579911253666,True,19899.05
--------,--------,0:35:14.800463,--------,--------
